order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,product_id,add_to_cart_order,reordered,department_id,department,product_name
1558607,199740,6,0,7,13,83,6,0,4,produce,fresh vegetables
1558607,199740,6,0,7,13,24,7,0,4,produce,fresh fruits
1558607,199740,6,0,7,13,24,8,0,4,produce,fresh fruits
1558607,199740,6,0,7,13,117,9,1,19,snacks,nuts seeds dried fruit
1558607,199740,6,0,7,13,120,10,1,16,dairy eggs,yogurt
1558607,199740,6,0,7,13,49,11,0,12,meat seafood,packaged poultry
1558607,199740,6,0,7,13,59,12,0,15,canned goods,canned meals beans
1558607,199740,6,0,7,13,51,13,0,13,pantry,preserved dips spreads
1558607,199740,6,0,7,13,123,14,0,4,produce,packaged vegetables fruits
1558607,199740,6,0,7,13,83,15,0,4,produce,fresh vegetables
88226,205233,12,6,11,8,123,1,0,4,produce,packaged vegetables fruits
88226,205233,12,6,11,8,32,2,1,4,produce,packaged produce
88226,205233,12,6,11,8,32,3,0,4,produce,packaged produce
88226,205233,12,6,11,8,62,4,1,5,alcohol,white wines
193341,38756,21,6,13,2,24,1,1,4,produce,fresh fruits
193341,38756,21,6,13,2,83,2,1,4,produce,fresh vegetables
193341,38756,21,6,13,2,37,3,0,1,frozen,ice cream ice
193341,38756,21,6,13,2,105,4,0,13,pantry,doughs gelatins bake mixes
193341,38756,21,6,13,2,24,5,1,4,produce,fresh fruits
193341,38756,21,6,13,2,24,6,1,4,produce,fresh fruits
2696283,4949,26,2,10,1,112,1,1,3,bakery,bread
2696283,4949,26,2,10,1,84,2,1,16,dairy eggs,milk
2696283,4949,26,2,10,1,24,3,1,4,produce,fresh fruits
2696283,4949,26,2,10,1,36,4,1,16,dairy eggs,butter
2696283,4949,26,2,10,1,112,5,1,3,bakery,bread
2696283,4949,26,2,10,1,83,6,1,4,produce,fresh vegetables
2696283,4949,26,2,10,1,83,7,1,4,produce,fresh vegetables
2696283,4949,26,2,10,1,83,8,1,4,produce,fresh vegetables
2696283,4949,26,2,10,1,83,9,1,4,produce,fresh vegetables
2696283,4949,26,2,10,1,17,10,1,13,pantry,baking ingredients
2696283,4949,26,2,10,1,121,11,0,14,breakfast,cereal
2696283,4949,26,2,10,1,83,12,1,4,produce,fresh vegetables
2696283,4949,26,2,10,1,22,13,0,11,personal care,hair care
2072163,99665,4,3,18,7,77,1,1,7,beverages,soft drinks
2072163,99665,4,3,18,7,48,2,1,14,breakfast,breakfast bars pastries
2072163,99665,4,3,18,7,131,3,1,9,dry goods pasta,dry pasta
2072163,99665,4,3,18,7,67,4,1,20,deli,fresh dips tapenades
2072163,99665,4,3,18,7,67,5,1,20,deli,fresh dips tapenades
2072163,99665,4,3,18,7,31,6,1,7,beverages,refrigerated
2072163,99665,4,3,18,7,123,7,0,4,produce,packaged vegetables fruits
2072163,99665,4,3,18,7,14,8,0,20,deli,tofu meat alternatives
2072163,99665,4,3,18,7,32,9,0,4,produce,packaged produce
2072163,99665,4,3,18,7,120,10,1,16,dairy eggs,yogurt
2072163,99665,4,3,18,7,83,11,0,4,produce,fresh vegetables
2072163,99665,4,3,18,7,9,12,0,9,dry goods pasta,pasta sauce
2072163,99665,4,3,18,7,9,13,0,9,dry goods pasta,pasta sauce
2072163,99665,4,3,18,7,107,14,1,19,snacks,chips pretzels
2915631,138437,3,1,10,30,120,1,0,16,dairy eggs,yogurt
2915631,138437,3,1,10,30,120,2,0,16,dairy eggs,yogurt
2915631,138437,3,1,10,30,86,3,0,16,dairy eggs,eggs
2915631,138437,3,1,10,30,123,4,0,4,produce,packaged vegetables fruits
2915631,138437,3,1,10,30,86,5,0,16,dairy eggs,eggs
2915631,138437,3,1,10,30,116,6,0,1,frozen,frozen produce
2915631,138437,3,1,10,30,24,7,0,4,produce,fresh fruits
2915631,138437,3,1,10,30,121,8,0,14,breakfast,cereal
2915631,138437,3,1,10,30,91,9,0,16,dairy eggs,soy lactosefree
2915631,138437,3,1,10,30,85,10,0,17,household,food storage
2915631,138437,3,1,10,30,3,11,0,19,snacks,energy granola bars
2915631,138437,3,1,10,30,24,12,0,4,produce,fresh fruits
3297884,72140,8,1,12,16,53,1,1,16,dairy eggs,cream
3297884,72140,8,1,12,16,24,2,1,4,produce,fresh fruits
3297884,72140,8,1,12,16,32,3,1,4,produce,packaged produce
3297884,72140,8,1,12,16,24,4,1,4,produce,fresh fruits
3297884,72140,8,1,12,16,24,5,0,4,produce,fresh fruits
3297884,72140,8,1,12,16,67,6,0,20,deli,fresh dips tapenades
3297884,72140,8,1,12,16,123,7,0,4,produce,packaged vegetables fruits
3297884,72140,8,1,12,16,107,8,1,19,snacks,chips pretzels
3297884,72140,8,1,12,16,1,9,0,20,deli,prepared soups salads
3297884,72140,8,1,12,16,83,10,0,4,produce,fresh vegetables
3297884,72140,8,1,12,16,123,11,1,4,produce,packaged vegetables fruits
3297884,72140,8,1,12,16,12,12,0,9,dry goods pasta,fresh pasta
3297884,72140,8,1,12,16,52,13,1,1,frozen,frozen breakfast
2366416,57415,9,2,12,10,108,1,1,16,dairy eggs,other creams cheeses
2366416,57415,9,2,12,10,21,2,1,16,dairy eggs,packaged cheese
2366416,57415,9,2,12,10,120,3,1,16,dairy eggs,yogurt
2366416,57415,9,2,12,10,21,4,1,16,dairy eggs,packaged cheese
2366416,57415,9,2,12,10,120,5,1,16,dairy eggs,yogurt
2366416,57415,9,2,12,10,4,6,0,9,dry goods pasta,instant foods
2366416,57415,9,2,12,10,121,7,1,14,breakfast,cereal
2366416,57415,9,2,12,10,67,8,1,20,deli,fresh dips tapenades
2366416,57415,9,2,12,10,84,9,0,16,dairy eggs,milk
1365635,37263,5,6,14,7,59,1,0,15,canned goods,canned meals beans
1365635,37263,5,6,14,7,63,2,0,9,dry goods pasta,grains rice dried goods
1365635,37263,5,6,14,7,105,3,0,13,pantry,doughs gelatins bake mixes
1365635,37263,5,6,14,7,98,4,1,7,beverages,juice nectars
1365635,37263,5,6,14,7,45,5,0,19,snacks,candy chocolate
1365635,37263,5,6,14,7,21,6,1,16,dairy eggs,packaged cheese
1365635,37263,5,6,14,7,108,7,0,16,dairy eggs,other creams cheeses
2846527,99380,2,5,16,8,123,1,0,4,produce,packaged vegetables fruits
2846527,99380,2,5,16,8,106,2,0,12,meat seafood,hot dogs bacon sausage
2846527,99380,2,5,16,8,54,3,1,17,household,paper goods
2846527,99380,2,5,16,8,13,4,0,20,deli,prepared meals
2846527,99380,2,5,16,8,83,5,0,4,produce,fresh vegetables
2846527,99380,2,5,16,8,78,6,0,19,snacks,crackers
2846527,99380,2,5,16,8,93,7,0,3,bakery,breakfast bakery
2846527,99380,2,5,16,8,116,8,0,1,frozen,frozen produce
2846527,99380,2,5,16,8,116,9,0,1,frozen,frozen produce
1237004,82545,59,0,18,2,21,1,1,16,dairy eggs,packaged cheese
1237004,82545,59,0,18,2,99,2,1,15,canned goods,canned fruit applesauce
1237004,82545,59,0,18,2,36,3,1,16,dairy eggs,butter
1237004,82545,59,0,18,2,120,4,1,16,dairy eggs,yogurt
1237004,82545,59,0,18,2,24,5,1,4,produce,fresh fruits
1237004,82545,59,0,18,2,4,6,1,9,dry goods pasta,instant foods
1237004,82545,59,0,18,2,61,7,1,19,snacks,cookies cakes
1237004,82545,59,0,18,2,107,8,1,19,snacks,chips pretzels
1237004,82545,59,0,18,2,110,9,1,13,pantry,pickled goods olives
1237004,82545,59,0,18,2,54,10,1,17,household,paper goods
1237004,82545,59,0,18,2,23,11,1,19,snacks,popcorn jerky
1237004,82545,59,0,18,2,91,12,1,16,dairy eggs,soy lactosefree
1237004,82545,59,0,18,2,91,13,1,16,dairy eggs,soy lactosefree
1237004,82545,59,0,18,2,131,14,1,9,dry goods pasta,dry pasta
1237004,82545,59,0,18,2,3,15,1,19,snacks,energy granola bars
1237004,82545,59,0,18,2,66,16,1,6,international,asian foods
1237004,82545,59,0,18,2,117,17,1,19,snacks,nuts seeds dried fruit
1237004,82545,59,0,18,2,74,18,1,17,household,dish detergents
1237004,82545,59,0,18,2,123,19,1,4,produce,packaged vegetables fruits
1237004,82545,59,0,18,2,11,20,1,11,personal care,cold flu allergy
1237004,82545,59,0,18,2,69,21,1,15,canned goods,soup broth bouillon
1237004,82545,59,0,18,2,74,22,0,17,household,dish detergents
1237004,82545,59,0,18,2,78,23,1,19,snacks,crackers
1239705,164031,9,6,10,19,24,1,1,4,produce,fresh fruits
1239705,164031,9,6,10,19,123,2,1,4,produce,packaged vegetables fruits
1239705,164031,9,6,10,19,24,3,0,4,produce,fresh fruits
1239705,164031,9,6,10,19,129,4,1,1,frozen,frozen appetizers sides
1239705,164031,9,6,10,19,120,5,1,16,dairy eggs,yogurt
1239705,164031,9,6,10,19,120,6,1,16,dairy eggs,yogurt
1645808,160773,32,0,9,8,24,1,1,4,produce,fresh fruits
1645808,160773,32,0,9,8,91,2,1,16,dairy eggs,soy lactosefree
1645808,160773,32,0,9,8,91,3,1,16,dairy eggs,soy lactosefree
1645808,160773,32,0,9,8,45,4,1,19,snacks,candy chocolate
1645808,160773,32,0,9,8,121,5,1,14,breakfast,cereal
1645808,160773,32,0,9,8,123,6,1,4,produce,packaged vegetables fruits
1645808,160773,32,0,9,8,24,7,1,4,produce,fresh fruits
1645808,160773,32,0,9,8,53,8,1,16,dairy eggs,cream
1645808,160773,32,0,9,8,45,9,1,19,snacks,candy chocolate
1645808,160773,32,0,9,8,107,10,1,19,snacks,chips pretzels
1645808,160773,32,0,9,8,31,11,1,7,beverages,refrigerated
1645808,160773,32,0,9,8,49,12,1,12,meat seafood,packaged poultry
1645808,160773,32,0,9,8,78,13,1,19,snacks,crackers
1645808,160773,32,0,9,8,83,14,1,4,produce,fresh vegetables
1645808,160773,32,0,9,8,52,15,1,1,frozen,frozen breakfast
1645808,160773,32,0,9,8,38,16,0,1,frozen,frozen meals
1645808,160773,32,0,9,8,67,17,1,20,deli,fresh dips tapenades
1645808,160773,32,0,9,8,53,18,1,16,dairy eggs,cream
1645808,160773,32,0,9,8,83,19,1,4,produce,fresh vegetables
1645808,160773,32,0,9,8,83,20,0,4,produce,fresh vegetables
1645808,160773,32,0,9,8,83,21,1,4,produce,fresh vegetables
1645808,160773,32,0,9,8,86,22,1,16,dairy eggs,eggs
1645808,160773,32,0,9,8,38,23,1,1,frozen,frozen meals
1645808,160773,32,0,9,8,38,24,0,1,frozen,frozen meals
1645808,160773,32,0,9,8,120,25,1,16,dairy eggs,yogurt
1645808,160773,32,0,9,8,51,26,1,13,pantry,preserved dips spreads
1645808,160773,32,0,9,8,69,27,1,15,canned goods,soup broth bouillon
1645808,160773,32,0,9,8,42,28,0,1,frozen,frozen vegan vegetarian
1645808,160773,32,0,9,8,88,29,0,13,pantry,spreads
1645808,160773,32,0,9,8,88,30,0,13,pantry,spreads
1645808,160773,32,0,9,8,117,31,0,19,snacks,nuts seeds dried fruit
1645808,160773,32,0,9,8,3,32,1,19,snacks,energy granola bars
1645808,160773,32,0,9,8,3,33,1,19,snacks,energy granola bars
1645808,160773,32,0,9,8,3,34,0,19,snacks,energy granola bars
1645808,160773,32,0,9,8,3,35,1,19,snacks,energy granola bars
1645808,160773,32,0,9,8,43,36,0,3,bakery,buns rolls
1645808,160773,32,0,9,8,117,37,1,19,snacks,nuts seeds dried fruit
1645808,160773,32,0,9,8,130,38,0,14,breakfast,hot cereal pancake mixes
1645808,160773,32,0,9,8,35,39,0,12,meat seafood,poultry counter
1645808,160773,32,0,9,8,26,40,0,7,beverages,coffee
1478693,170284,3,2,13,5,5,1,0,13,pantry,marinades meat preparation
1478693,170284,3,2,13,5,66,2,0,6,international,asian foods
1478693,170284,3,2,13,5,83,3,0,4,produce,fresh vegetables
1478693,170284,3,2,13,5,59,4,0,15,canned goods,canned meals beans
1478693,170284,3,2,13,5,115,5,1,7,beverages,water seltzer sparkling water
3257444,23239,3,5,14,9,24,1,0,4,produce,fresh fruits
3257444,23239,3,5,14,9,84,2,0,16,dairy eggs,milk
3257444,23239,3,5,14,9,59,3,0,15,canned goods,canned meals beans
3257444,23239,3,5,14,9,24,4,1,4,produce,fresh fruits
3257444,23239,3,5,14,9,83,5,0,4,produce,fresh vegetables
3257444,23239,3,5,14,9,69,6,0,15,canned goods,soup broth bouillon
2623195,20712,20,1,15,25,16,1,0,4,produce,fresh herbs
2623195,20712,20,1,15,25,83,2,1,4,produce,fresh vegetables
2623195,20712,20,1,15,25,84,3,1,16,dairy eggs,milk
2623195,20712,20,1,15,25,36,4,1,16,dairy eggs,butter
2623195,20712,20,1,15,25,19,5,0,13,pantry,oils vinegars
2623195,20712,20,1,15,25,21,6,1,16,dairy eggs,packaged cheese
2623195,20712,20,1,15,25,21,7,1,16,dairy eggs,packaged cheese
2623195,20712,20,1,15,25,106,8,0,12,meat seafood,hot dogs bacon sausage
2623195,20712,20,1,15,25,123,9,1,4,produce,packaged vegetables fruits
2623195,20712,20,1,15,25,122,10,0,12,meat seafood,meat counter
2623195,20712,20,1,15,25,96,11,0,20,deli,lunch meat
2623195,20712,20,1,15,25,123,12,1,4,produce,packaged vegetables fruits
2623195,20712,20,1,15,25,24,13,1,4,produce,fresh fruits
2623195,20712,20,1,15,25,24,14,1,4,produce,fresh fruits
2623195,20712,20,1,15,25,116,15,0,1,frozen,frozen produce
1047862,92000,7,0,3,9,24,1,1,4,produce,fresh fruits
1047862,92000,7,0,3,9,24,2,0,4,produce,fresh fruits
1047862,92000,7,0,3,9,24,3,0,4,produce,fresh fruits
1047862,92000,7,0,3,9,24,4,1,4,produce,fresh fruits
1047862,92000,7,0,3,9,83,5,1,4,produce,fresh vegetables
1047862,92000,7,0,3,9,123,6,0,4,produce,packaged vegetables fruits
2739306,68557,6,1,12,30,13,1,1,20,deli,prepared meals
2739306,68557,6,1,12,30,107,2,1,19,snacks,chips pretzels
2739306,68557,6,1,12,30,112,3,1,3,bakery,bread
2739306,68557,6,1,12,30,83,4,0,4,produce,fresh vegetables
2739306,68557,6,1,12,30,32,5,1,4,produce,packaged produce
2739306,68557,6,1,12,30,32,6,0,4,produce,packaged produce
2739306,68557,6,1,12,30,32,7,0,4,produce,packaged produce
2739306,68557,6,1,12,30,38,8,0,1,frozen,frozen meals
2739306,68557,6,1,12,30,51,9,1,13,pantry,preserved dips spreads
212138,135432,2,0,22,28,38,1,0,1,frozen,frozen meals
212138,135432,2,0,22,28,121,2,0,14,breakfast,cereal
212138,135432,2,0,22,28,24,3,1,4,produce,fresh fruits
212138,135432,2,0,22,28,24,4,1,4,produce,fresh fruits
212138,135432,2,0,22,28,77,5,1,7,beverages,soft drinks
212138,135432,2,0,22,28,123,6,1,4,produce,packaged vegetables fruits
212138,135432,2,0,22,28,123,7,0,4,produce,packaged vegetables fruits
212138,135432,2,0,22,28,21,8,1,16,dairy eggs,packaged cheese
212138,135432,2,0,22,28,24,9,0,4,produce,fresh fruits
212138,135432,2,0,22,28,84,10,1,16,dairy eggs,milk
212138,135432,2,0,22,28,116,11,0,1,frozen,frozen produce
212138,135432,2,0,22,28,123,12,0,4,produce,packaged vegetables fruits
212138,135432,2,0,22,28,120,13,0,16,dairy eggs,yogurt
212138,135432,2,0,22,28,123,14,0,4,produce,packaged vegetables fruits
212138,135432,2,0,22,28,120,15,1,16,dairy eggs,yogurt
212138,135432,2,0,22,28,120,16,1,16,dairy eggs,yogurt
212138,135432,2,0,22,28,21,17,0,16,dairy eggs,packaged cheese
212138,135432,2,0,22,28,21,18,1,16,dairy eggs,packaged cheese
212138,135432,2,0,22,28,120,19,0,16,dairy eggs,yogurt
212138,135432,2,0,22,28,21,20,0,16,dairy eggs,packaged cheese
212138,135432,2,0,22,28,98,21,0,7,beverages,juice nectars
212138,135432,2,0,22,28,83,22,0,4,produce,fresh vegetables
212138,135432,2,0,22,28,84,23,0,16,dairy eggs,milk
212138,135432,2,0,22,28,38,24,1,1,frozen,frozen meals
212138,135432,2,0,22,28,83,25,0,4,produce,fresh vegetables
212138,135432,2,0,22,28,24,26,1,4,produce,fresh fruits
212138,135432,2,0,22,28,24,27,0,4,produce,fresh fruits
581373,116291,4,1,10,9,112,1,1,3,bakery,bread
581373,116291,4,1,10,9,120,2,0,16,dairy eggs,yogurt
581373,116291,4,1,10,9,107,3,0,19,snacks,chips pretzels
581373,116291,4,1,10,9,115,4,1,7,beverages,water seltzer sparkling water
581373,116291,4,1,10,9,87,5,0,17,household,more household
581373,116291,4,1,10,9,78,6,0,19,snacks,crackers
581373,116291,4,1,10,9,78,7,0,19,snacks,crackers
581373,116291,4,1,10,9,17,8,0,13,pantry,baking ingredients
581373,116291,4,1,10,9,84,9,1,16,dairy eggs,milk
1444280,156112,13,0,12,7,91,1,1,16,dairy eggs,soy lactosefree
1444280,156112,13,0,12,7,50,2,1,19,snacks,fruit vegetable snacks
1444280,156112,13,0,12,7,129,3,1,1,frozen,frozen appetizers sides
1444280,156112,13,0,12,7,24,4,1,4,produce,fresh fruits
1444280,156112,13,0,12,7,61,5,1,19,snacks,cookies cakes
1444280,156112,13,0,12,7,83,6,1,4,produce,fresh vegetables
1444280,156112,13,0,12,7,84,7,1,16,dairy eggs,milk
1444280,156112,13,0,12,7,83,8,1,4,produce,fresh vegetables
1444280,156112,13,0,12,7,24,9,1,4,produce,fresh fruits
1444280,156112,13,0,12,7,83,10,1,4,produce,fresh vegetables
1444280,156112,13,0,12,7,102,11,1,18,babies,baby bath body care
1444280,156112,13,0,12,7,98,12,0,7,beverages,juice nectars
1444280,156112,13,0,12,7,123,13,1,4,produce,packaged vegetables fruits
2727915,94045,7,4,10,20,78,1,0,19,snacks,crackers
2727915,94045,7,4,10,20,79,2,1,1,frozen,frozen pizza
2727915,94045,7,4,10,20,31,3,0,7,beverages,refrigerated
2727915,94045,7,4,10,20,50,4,1,19,snacks,fruit vegetable snacks
2727915,94045,7,4,10,20,31,5,1,7,beverages,refrigerated
2727915,94045,7,4,10,20,96,6,1,20,deli,lunch meat
2727915,94045,7,4,10,20,84,7,1,16,dairy eggs,milk
2727915,94045,7,4,10,20,3,8,1,19,snacks,energy granola bars
2727915,94045,7,4,10,20,112,9,1,3,bakery,bread
2727915,94045,7,4,10,20,3,10,1,19,snacks,energy granola bars
2727915,94045,7,4,10,20,106,11,1,12,meat seafood,hot dogs bacon sausage
2727915,94045,7,4,10,20,24,12,1,4,produce,fresh fruits
2035746,37797,4,3,14,4,123,1,1,4,produce,packaged vegetables fruits
2035746,37797,4,3,14,4,83,2,1,4,produce,fresh vegetables
3243688,186317,33,1,15,0,31,1,0,7,beverages,refrigerated
3243688,186317,33,1,15,0,98,2,0,7,beverages,juice nectars
3243688,186317,33,1,15,0,31,3,0,7,beverages,refrigerated
3243688,186317,33,1,15,0,31,4,0,7,beverages,refrigerated
3243688,186317,33,1,15,0,31,5,0,7,beverages,refrigerated
349337,20792,3,3,16,30,21,1,0,16,dairy eggs,packaged cheese
349337,20792,3,3,16,30,86,2,1,16,dairy eggs,eggs
349337,20792,3,3,16,30,107,3,1,19,snacks,chips pretzels
349337,20792,3,3,16,30,107,4,1,19,snacks,chips pretzels
2820922,59786,40,6,19,14,84,1,1,16,dairy eggs,milk
2820922,59786,40,6,19,14,120,2,1,16,dairy eggs,yogurt
2820922,59786,40,6,19,14,21,3,1,16,dairy eggs,packaged cheese
2820922,59786,40,6,19,14,92,4,1,18,babies,baby food formula
2820922,59786,40,6,19,14,92,5,1,18,babies,baby food formula
2820922,59786,40,6,19,14,120,6,1,16,dairy eggs,yogurt
2820922,59786,40,6,19,14,92,7,1,18,babies,baby food formula
2820922,59786,40,6,19,14,48,8,1,14,breakfast,breakfast bars pastries
2820922,59786,40,6,19,14,120,9,0,16,dairy eggs,yogurt
2820922,59786,40,6,19,14,24,10,1,4,produce,fresh fruits
2820922,59786,40,6,19,14,91,11,0,16,dairy eggs,soy lactosefree
2820922,59786,40,6,19,14,53,12,1,16,dairy eggs,cream
2820922,59786,40,6,19,14,24,13,1,4,produce,fresh fruits
2820922,59786,40,6,19,14,24,14,1,4,produce,fresh fruits
2820922,59786,40,6,19,14,97,15,0,13,pantry,baking supplies decor
2820922,59786,40,6,19,14,14,16,1,20,deli,tofu meat alternatives
2820922,59786,40,6,19,14,83,17,0,4,produce,fresh vegetables
2820922,59786,40,6,19,14,9,18,0,9,dry goods pasta,pasta sauce
2820922,59786,40,6,19,14,14,19,1,20,deli,tofu meat alternatives
645742,110985,2,2,10,30,88,1,0,13,pantry,spreads
2464693,129368,13,1,13,11,120,1,1,16,dairy eggs,yogurt
2464693,129368,13,1,13,11,120,2,1,16,dairy eggs,yogurt
2464693,129368,13,1,13,11,120,3,0,16,dairy eggs,yogurt
2464693,129368,13,1,13,11,120,4,1,16,dairy eggs,yogurt
2464693,129368,13,1,13,11,120,5,0,16,dairy eggs,yogurt
2464693,129368,13,1,13,11,83,6,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,112,7,1,3,bakery,bread
2464693,129368,13,1,13,11,59,8,1,15,canned goods,canned meals beans
2464693,129368,13,1,13,11,35,9,1,12,meat seafood,poultry counter
2464693,129368,13,1,13,11,84,10,1,16,dairy eggs,milk
2464693,129368,13,1,13,11,83,11,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,83,12,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,83,13,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,83,14,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,83,15,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,9,16,1,9,dry goods pasta,pasta sauce
2464693,129368,13,1,13,11,83,17,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,63,18,1,9,dry goods pasta,grains rice dried goods
2464693,129368,13,1,13,11,116,19,1,1,frozen,frozen produce
2464693,129368,13,1,13,11,24,20,0,4,produce,fresh fruits
2464693,129368,13,1,13,11,24,21,0,4,produce,fresh fruits
2464693,129368,13,1,13,11,83,22,1,4,produce,fresh vegetables
2464693,129368,13,1,13,11,24,23,1,4,produce,fresh fruits
2464693,129368,13,1,13,11,83,24,0,4,produce,fresh vegetables
2751083,191536,7,2,21,16,32,1,0,4,produce,packaged produce
2751083,191536,7,2,21,16,32,2,0,4,produce,packaged produce
980728,25543,10,3,14,8,24,1,1,4,produce,fresh fruits
980728,25543,10,3,14,8,24,2,1,4,produce,fresh fruits
980728,25543,10,3,14,8,83,3,1,4,produce,fresh vegetables
980728,25543,10,3,14,8,24,4,1,4,produce,fresh fruits
980728,25543,10,3,14,8,83,5,1,4,produce,fresh vegetables
2998550,95540,4,0,8,30,115,1,0,7,beverages,water seltzer sparkling water
2998550,95540,4,0,8,30,24,2,1,4,produce,fresh fruits
2998550,95540,4,0,8,30,120,3,1,16,dairy eggs,yogurt
2998550,95540,4,0,8,30,91,4,0,16,dairy eggs,soy lactosefree
250340,40088,1,5,14,,53,1,0,16,dairy eggs,cream
250340,40088,1,5,14,,24,2,0,4,produce,fresh fruits
250340,40088,1,5,14,,120,3,0,16,dairy eggs,yogurt
250340,40088,1,5,14,,83,4,0,4,produce,fresh vegetables
250340,40088,1,5,14,,84,5,0,16,dairy eggs,milk
250340,40088,1,5,14,,83,6,0,4,produce,fresh vegetables
250340,40088,1,5,14,,98,7,0,7,beverages,juice nectars
250340,40088,1,5,14,,91,8,0,16,dairy eggs,soy lactosefree
250340,40088,1,5,14,,40,9,0,8,pets,dog food care
250340,40088,1,5,14,,123,10,0,4,produce,packaged vegetables fruits
250340,40088,1,5,14,,24,11,0,4,produce,fresh fruits
250340,40088,1,5,14,,83,12,0,4,produce,fresh vegetables
250340,40088,1,5,14,,83,13,0,4,produce,fresh vegetables
250340,40088,1,5,14,,123,14,0,4,produce,packaged vegetables fruits
250340,40088,1,5,14,,24,15,0,4,produce,fresh fruits
250340,40088,1,5,14,,24,16,0,4,produce,fresh fruits
250340,40088,1,5,14,,24,17,0,4,produce,fresh fruits
250340,40088,1,5,14,,94,18,0,7,beverages,tea
